Order_ID,Order_Date,Product_ID,Region,Quantity,Revenue,Cost,Channel,Profit
4444,2024-09-13,27,South,5,5191,7499,Offline,-2308
4445,2023-11-16,28,East,7,9339,4421,Offline,4918
4446,2022-06-20,43,East,5,624,6330,Online,-5706
4447,2023-10-15,16,North,8,5597,6698,Online,-1101
4448,2022-07-07,33,South,5,5307,6154,Online,-847
4449,2022-02-21,48,West,7,2470,1379,Online,1091
4450,2022-04-21,19,West,6,3262,6736,Offline,-3474
4451,2024-05-26,21,West,2,6017,936,Offline,5081
4452,2024-12-02,22,West,3,1314,4625,Offline,-3311
4453,2022-07-30,9,West,4,3601,2400,Offline,1201
4454,2024-05-07,9,North,5,2154,7397,Online,-5243
4455,2023-09-19,9,West,9,631,400,Offline,231
4456,2024-11-15,27,West,6,8922,5886,Online,3036
4457,2022-10-26,17,South,1,894,4217,Online,-3323
4458,2024-07-12,44,West,3,7819,5199,Offline,2620
4459,2022-05-17,45,East,7,4073,1168,Online,2905
4460,2024-11-09,8,North,8,9673,6710,Online,2963
4461,2023-03-16,16,North,7,7606,6214,Online,1392
4462,2022-07-30,18,North,5,9624,4397,Offline,5227
4463,2024-01-22,33,East,8,6125,321,Online,5804
4464,2023-03-11,1,West,9,5128,2925,Online,2203
4465,2024-02-19,12,North,7,5560,6655,Online,-1095
4466,2023-03-15,6,East,9,8247,7703,Online,544
4467,2023-10-28,41,South,1,6769,2203,Offline,4566
4468,2024-12-01,5,West,9,7132,2876,Offline,4256
4469,2023-02-15,16,East,3,7255,6831,Online,424
4470,2024-03-16,18,West,6,7089,4409,Online,2680
4471,2023-09-02,49,South,8,6089,4914,Online,1175
4472,2023-03-03,18,East,3,3004,3593,Offline,-589
4473,2024-06-20,1,West,4,3533,2235,Offline,1298
4474,2024-07-30,19,East,7,9403,915,Online,8488
4475,2024-01-12,8,North,7,3476,5357,Online,-1881
4476,2022-11-24,3,West,4,1971,2750,Offline,-779
4477,2022-02-21,25,East,9,7095,3884,Online,3211
4478,2023-01-11,5,North,3,1642,586,Offline,1056
4479,2022-09-20,40,South,8,3068,6827,Online,-3759
4480,2022-09-24,19,West,8,2108,3618,Online,-1510
4481,2022-12-25,18,West,4,6052,2223,Online,3829
4482,2023-10-14,50,South,7,2397,5510,Online,-3113
4483,2022-02-15,31,North,4,2692,5221,Offline,-2529
4484,2023-08-23,33,South,1,1591,6755,Offline,-5164
4485,2023-12-21,47,West,1,1199,7904,Offline,-6705
4486,2023-08-24,18,East,1,4592,3073,Online,1519
4487,2023-01-16,39,North,2,2678,2390,Online,288
4488,2022-04-28,16,North,6,1232,5493,Offline,-4261
4489,2022-04-26,16,North,5,9204,3101,Offline,6103
4490,2022-09-17,47,South,2,3187,1292,Online,1895
4491,2022-11-01,38,South,8,4256,1884,Offline,2372
4492,2022-01-07,41,East,9,6561,2203,Online,4358
4493,2023-01-01,7,East,7,9123,1175,Offline,7948
4494,2023-06-07,14,North,9,7034,7783,Online,-749
4495,2023-03-05,43,East,4,5885,5129,Online,756
4496,2024-03-01,48,South,7,4994,2185,Offline,2809
4497,2024-01-17,25,East,5,9499,443,Offline,9056
4498,2023-01-02,32,South,5,1779,7796,Online,-6017
4499,2022-11-09,38,East,3,7038,2556,Online,4482
4500,2023-06-22,22,West,9,2721,1422,Offline,1299
4501,2024-07-09,16,South,5,5664,999,Online,4665
4502,2024-12-13,29,West,6,1354,4509,Offline,-3155
4503,2024-05-14,16,South,3,3712,6618,Online,-2906
4504,2024-02-21,12,East,7,3086,570,Offline,2516
4505,2022-11-30,17,West,9,5340,362,Online,4978
4506,2024-03-08,37,East,9,3268,1307,Online,1961
4507,2022-12-14,27,South,5,7728,3143,Online,4585
4508,2022-09-30,25,West,7,3840,5823,Online,-1983
4509,2024-08-20,13,North,3,5759,2572,Online,3187
4510,2023-12-21,8,East,6,7240,2282,Online,4958
4511,2023-05-15,5,South,8,775,6604,Online,-5829
4512,2023-11-16,12,West,8,7698,7503,Offline,195
4513,2022-03-20,41,East,2,4363,2728,Offline,1635
4514,2023-09-14,3,West,6,1214,4024,Online,-2810
4515,2024-08-04,35,East,7,6554,4713,Offline,1841
4516,2022-12-24,33,East,7,1309,3055,Offline,-1746
4517,2023-09-10,22,East,3,4226,4034,Online,192
4518,2023-05-22,50,West,9,4478,6899,Offline,-2421
4519,2023-07-30,44,West,2,9553,1592,Online,7961
4520,2022-09-01,9,East,3,536,6787,Offline,-6251
4521,2023-05-21,41,North,2,8614,5459,Offline,3155
4522,2023-02-26,18,North,9,9146,4809,Offline,4337
4523,2022-08-05,50,North,4,3808,7847,Online,-4039
4524,2024-10-05,29,South,2,3155,5641,Offline,-2486
4525,2022-11-26,39,North,3,1481,5700,Online,-4219
4526,2023-10-12,27,West,4,6947,4620,Online,2327
4527,2023-01-26,36,North,6,651,5876,Offline,-5225
4528,2023-01-16,45,West,5,9291,1477,Online,7814
4529,2024-01-12,17,South,3,6148,6723,Online,-575
4530,2024-03-30,34,West,8,2011,5772,Offline,-3761
4531,2023-11-04,46,West,8,2758,7506,Online,-4748
4532,2023-05-28,3,West,7,731,7172,Offline,-6441
4533,2024-08-06,5,North,3,3242,5016,Offline,-1774
4534,2024-07-18,14,East,1,8341,7418,Online,923
4535,2024-07-01,3,West,5,4962,2920,Offline,2042
4536,2023-10-06,23,North,1,8249,2836,Offline,5413
4537,2023-03-03,39,North,6,1071,5403,Online,-4332
4538,2023-05-17,30,North,7,1702,2268,Online,-566
4539,2023-12-31,50,East,5,9731,7380,Online,2351
4540,2022-03-12,45,East,4,7109,5617,Online,1492
4541,2023-04-23,23,East,2,670,5695,Offline,-5025
4542,2023-04-02,27,East,5,5651,1495,Offline,4156
4543,2022-07-08,10,South,9,6906,3131,Offline,3775
4544,2022-10-18,25,East,4,688,807,Offline,-119
4545,2024-07-08,13,East,2,5178,704,Offline,4474
4546,2022-10-19,16,East,6,7645,1594,Online,6051
4547,2024-01-26,41,West,8,6427,6354,Offline,73
4548,2023-01-12,34,West,2,1099,3925,Offline,-2826
4549,2023-05-23,37,East,9,5801,3119,Offline,2682
4550,2023-06-12,22,South,7,4076,5059,Offline,-983
4551,2023-07-13,17,West,2,9645,6574,Online,3071
4552,2024-11-20,23,North,5,5693,6045,Online,-352
4553,2022-09-17,36,West,5,2370,5804,Online,-3434
4554,2023-02-25,49,North,7,4761,6153,Offline,-1392
4555,2022-10-31,9,West,5,2524,7864,Offline,-5340
4556,2024-07-30,2,East,6,5994,3937,Offline,2057
4557,2024-11-28,32,West,9,9332,2173,Online,7159
4558,2023-06-26,50,East,3,5953,5715,Offline,238
4559,2024-12-25,22,East,3,2327,1706,Online,621
4560,2022-04-18,43,West,8,5202,3883,Offline,1319
4561,2022-09-25,13,North,6,1039,5814,Online,-4775
4562,2022-08-10,8,North,3,7702,1877,Online,5825
4563,2023-11-24,1,West,2,4938,5679,Offline,-741
4564,2022-09-12,17,East,2,4001,4676,Offline,-675
4565,2022-09-10,12,North,2,4037,3727,Online,310
4566,2022-09-14,4,South,5,7216,6863,Online,353
4567,2023-01-18,13,East,5,7318,5611,Online,1707
4568,2023-03-18,31,West,1,6700,936,Online,5764
4569,2023-08-22,41,East,2,4786,5847,Online,-1061
4570,2023-01-25,7,South,2,5239,1107,Offline,4132
4571,2023-08-05,23,South,4,2589,2695,Online,-106
4572,2024-12-03,24,North,7,6105,4824,Offline,1281
4573,2023-08-21,5,South,3,7840,1715,Offline,6125
4574,2022-01-19,5,East,5,7322,7808,Offline,-486
4575,2023-08-30,17,North,9,3821,6990,Offline,-3169
4576,2022-02-02,30,South,5,3049,7383,Offline,-4334
4577,2024-05-11,9,North,9,1716,2749,Online,-1033
4578,2022-06-04,6,North,1,5385,7514,Offline,-2129
4579,2024-06-23,25,West,9,7393,5060,Online,2333
4580,2023-02-09,19,North,5,9433,5145,Offline,4288
4581,2024-04-23,16,North,8,6808,3796,Online,3012
4582,2024-01-17,21,South,5,5582,3888,Offline,1694
4583,2022-09-28,2,East,6,7725,7403,Online,322
4584,2024-02-09,10,East,8,7930,4329,Online,3601
4585,2022-06-21,16,South,2,9339,5032,Online,4307
4586,2022-10-01,37,East,3,3297,7322,Offline,-4025
4587,2022-09-16,15,North,9,1318,7795,Online,-6477
4588,2023-02-26,13,West,5,8934,6530,Offline,2404
4589,2022-12-30,13,North,5,7306,814,Offline,6492
4590,2023-01-13,32,North,9,7501,5399,Online,2102
4591,2023-08-03,45,West,3,8426,7632,Offline,794
4592,2024-06-09,47,South,4,4604,3594,Offline,1010
4593,2023-12-23,46,North,7,8546,3208,Offline,5338
4594,2024-05-30,8,North,2,512,5716,Offline,-5204
4595,2023-08-28,43,South,8,6394,7359,Online,-965
4596,2022-01-22,18,North,5,7550,2798,Offline,4752
4597,2023-01-18,36,North,1,3517,1666,Online,1851
4598,2022-05-14,26,East,3,7892,640,Offline,7252
4599,2024-11-14,10,South,9,1189,5880,Online,-4691
4600,2023-05-18,31,North,5,6378,5811,Online,567
4601,2022-05-24,33,North,8,3638,4272,Offline,-634
4602,2022-08-12,29,West,1,8476,1860,Offline,6616
4603,2022-08-08,5,West,7,9368,5970,Offline,3398
4604,2022-06-28,13,West,7,6827,2768,Offline,4059
4605,2023-03-09,1,North,8,4803,2728,Offline,2075
4606,2022-09-22,23,North,3,1502,3988,Online,-2486
4607,2024-08-11,40,West,1,7908,6448,Online,1460
4608,2023-03-05,3,East,9,8642,2995,Online,5647
4609,2023-02-20,3,East,1,2265,2327,Offline,-62
4610,2023-12-28,7,East,6,6278,7471,Offline,-1193
4611,2022-07-16,36,East,9,2791,4052,Offline,-1261
4612,2024-12-12,35,South,2,8230,615,Online,7615
4613,2023-04-25,15,West,4,5366,6241,Offline,-875
4614,2024-06-08,40,North,2,8929,4289,Online,4640
4615,2024-07-13,3,West,4,6953,1401,Online,5552
4616,2022-05-03,29,East,2,2084,830,Offline,1254
4617,2024-02-17,30,North,1,1807,2702,Online,-895
4618,2022-12-14,39,South,3,2585,2159,Online,426
4619,2022-01-29,18,West,8,531,7500,Online,-6969
4620,2024-09-01,11,North,5,8220,5057,Offline,3163
4621,2022-02-04,43,North,4,791,7606,Online,-6815
4622,2023-09-15,49,East,5,4186,5691,Offline,-1505
4623,2023-08-12,38,East,6,2142,1519,Offline,623
4624,2024-12-26,40,West,6,8266,4522,Online,3744
4625,2024-06-22,1,South,5,9269,4744,Offline,4525
4626,2023-06-04,29,North,6,4409,2066,Online,2343
4627,2022-05-02,10,East,9,1723,1367,Offline,356
4628,2022-12-06,28,West,5,9138,7185,Offline,1953
4629,2022-06-24,31,East,6,4873,1027,Offline,3846
4630,2023-08-20,19,West,4,3079,543,Offline,2536
4631,2023-03-27,3,East,3,1922,6452,Offline,-4530
4632,2023-07-11,36,South,6,8058,2085,Offline,5973
4633,2024-11-05,43,North,5,7245,1011,Offline,6234
4634,2022-01-09,15,East,4,3109,3193,Online,-84
4635,2022-11-30,33,North,5,3581,3450,Online,131
4636,2024-10-13,41,West,7,7234,7657,Online,-423
4637,2022-11-23,43,South,1,8750,4481,Offline,4269
4638,2022-01-15,45,North,1,9150,1808,Online,7342
4639,2024-04-18,26,East,1,603,570,Offline,33
4640,2022-08-14,16,North,2,5426,2097,Offline,3329
4641,2022-04-23,36,North,9,9480,2860,Offline,6620
4642,2022-01-01,33,West,5,1241,5439,Offline,-4198
4643,2022-09-23,20,South,9,6944,3860,Offline,3084
4644,2024-08-09,13,South,5,5223,4303,Offline,920
4645,2022-11-02,33,North,7,8159,2477,Offline,5682
4646,2022-01-12,5,North,6,5703,1137,Offline,4566
4647,2024-07-25,37,West,2,3476,3117,Online,359
4648,2023-02-24,14,North,3,7926,4014,Offline,3912
4649,2024-06-07,27,West,5,7003,3378,Online,3625
4650,2022-06-20,23,South,4,9119,3199,Online,5920
4651,2022-05-14,14,South,6,6986,2076,Offline,4910
4652,2024-08-22,40,West,8,6990,5332,Online,1658
4653,2024-11-14,4,North,8,2444,5729,Offline,-3285
4654,2023-10-20,39,South,3,6739,6228,Online,511
4655,2022-06-28,19,East,4,7922,1950,Offline,5972
4656,2024-12-15,47,West,1,6473,3248,Online,3225
4657,2022-04-21,4,South,2,9963,2820,Offline,7143
4658,2022-05-17,30,South,9,6021,7569,Online,-1548
4659,2022-08-20,19,South,2,911,2685,Offline,-1774
4660,2024-09-18,31,East,6,6590,4714,Offline,1876
4661,2023-04-13,31,East,7,746,5932,Online,-5186
4662,2024-01-02,9,East,6,7342,5444,Online,1898
4663,2023-04-26,13,North,8,7064,3068,Online,3996
4664,2024-12-27,14,West,9,2671,7897,Online,-5226
4665,2024-03-24,46,North,8,7778,4538,Offline,3240
4666,2024-09-20,10,East,5,7957,6128,Online,1829
4667,2022-11-19,48,West,8,6218,3004,Online,3214
4668,2024-07-10,31,North,9,2560,1472,Offline,1088
4669,2024-06-22,37,North,8,3834,6112,Offline,-2278
4670,2023-08-29,23,North,2,7690,7522,Offline,168
4671,2023-03-05,27,East,2,1444,2818,Online,-1374
4672,2022-05-28,6,South,3,5861,662,Online,5199
4673,2024-04-29,26,West,7,9954,949,Online,9005
4674,2023-01-02,2,East,9,5784,2556,Online,3228
4675,2024-04-29,45,West,8,7381,7652,Offline,-271
4676,2024-12-25,13,East,9,8867,3436,Online,5431
4677,2024-03-23,50,North,6,9744,4944,Online,4800
4678,2022-06-24,19,North,1,8440,1435,Offline,7005
4679,2023-08-11,1,South,4,833,4658,Offline,-3825
4680,2023-05-10,40,South,6,9956,3447,Offline,6509
4681,2024-08-30,32,West,6,3445,7763,Online,-4318
4682,2022-02-04,22,South,8,5280,5597,Online,-317
4683,2024-09-25,48,South,1,5156,5161,Offline,-5
4684,2023-06-22,29,West,2,3165,6444,Online,-3279
4685,2024-01-20,2,East,2,7631,6591,Online,1040
4686,2024-11-03,40,South,6,5435,1175,Offline,4260
4687,2023-01-09,38,East,7,915,4042,Offline,-3127
4688,2023-07-11,48,North,2,1207,6255,Offline,-5048
4689,2022-08-21,11,South,5,8288,7429,Online,859
4690,2023-12-06,17,North,6,3184,4151,Online,-967
4691,2023-07-17,43,North,4,7994,1452,Online,6542
4692,2024-07-27,8,East,1,3866,6956,Offline,-3090
4693,2024-06-05,22,West,3,4003,2222,Online,1781
4694,2023-12-27,4,South,9,4942,928,Online,4014
4695,2022-03-17,11,East,6,6680,3319,Offline,3361
4696,2023-03-15,8,West,2,3059,5921,Online,-2862
4697,2023-11-30,9,North,9,8637,7616,Online,1021
4698,2024-07-03,26,South,4,4471,7736,Offline,-3265
4699,2024-06-09,2,North,8,3457,2024,Offline,1433
4700,2023-11-23,16,North,7,7416,5048,Offline,2368
4701,2022-09-10,31,South,3,2229,6432,Offline,-4203
4702,2024-11-26,6,West,8,9733,1428,Offline,8305
4703,2023-02-14,21,West,4,526,4861,Online,-4335
4704,2022-05-07,26,South,2,3083,1063,Offline,2020
4705,2023-08-15,19,South,5,9744,1319,Offline,8425
4706,2022-10-21,28,East,1,3555,5324,Offline,-1769
4707,2024-10-16,8,East,8,7301,4273,Online,3028
4708,2022-11-06,14,North,8,2158,7748,Online,-5590
4709,2023-10-24,24,South,3,4451,7874,Offline,-3423
4710,2023-06-12,48,West,1,7799,4227,Online,3572
4711,2023-06-24,44,North,4,7956,3141,Online,4815
4712,2023-02-23,37,North,9,4637,3247,Online,1390
4713,2023-03-20,26,North,9,8431,5777,Offline,2654
4714,2023-11-16,31,North,1,2214,974,Online,1240
4715,2024-04-19,32,West,7,3831,1308,Online,2523
4716,2022-08-24,50,North,6,3847,1526,Offline,2321
4717,2022-08-02,41,South,7,2486,1935,Offline,551
4718,2022-03-26,2,East,7,4044,4676,Online,-632
4719,2024-03-04,25,West,8,7479,7359,Offline,120
4720,2022-03-26,44,South,8,1201,5676,Offline,-4475
4721,2022-03-06,2,South,2,8237,7561,Offline,676
4722,2023-10-25,42,South,4,4286,623,Offline,3663
4723,2023-09-19,1,East,4,7762,3138,Online,4624
4724,2022-03-05,36,East,8,2971,4110,Offline,-1139
4725,2024-07-27,12,East,3,5514,7829,Offline,-2315
4726,2024-07-07,9,South,3,7159,1985,Online,5174
4727,2023-05-06,36,East,2,4760,7818,Offline,-3058
4728,2022-11-09,41,North,1,6045,5481,Online,564
4729,2023-09-07,28,East,8,3544,4012,Offline,-468
4730,2024-07-07,38,West,9,4383,6630,Online,-2247
4731,2024-03-23,33,South,9,3440,7358,Offline,-3918
4732,2024-07-28,42,South,8,5661,841,Offline,4820
4733,2023-11-11,46,North,5,2320,3244,Online,-924
4734,2023-03-11,22,East,1,7384,1627,Online,5757
4735,2023-11-13,25,East,9,3302,6206,Online,-2904
4736,2024-12-09,18,West,6,2963,938,Online,2025
4737,2022-12-06,6,North,7,3871,4831,Online,-960
4738,2022-12-13,18,West,8,7722,2560,Offline,5162
4739,2023-10-08,16,West,5,9027,1729,Online,7298
4740,2023-10-11,15,South,6,5476,3165,Offline,2311
4741,2022-09-02,48,South,7,5567,1261,Online,4306
4742,2022-04-19,8,East,7,8001,5553,Online,2448
4743,2023-06-17,13,East,2,3288,7403,Offline,-4115
4744,2022-10-23,43,West,1,4625,5312,Offline,-687
4745,2022-04-22,7,East,8,4106,7436,Offline,-3330
4746,2022-12-09,17,West,5,2040,3262,Offline,-1222
4747,2022-04-11,50,East,2,9266,7686,Online,1580
4748,2023-09-21,32,East,3,720,2768,Offline,-2048
4749,2022-01-28,22,South,6,5422,6762,Online,-1340
4750,2024-07-25,13,South,6,6113,3528,Online,2585
4751,2022-02-27,47,South,8,1253,6631,Online,-5378
4752,2022-10-24,23,South,5,7988,5895,Offline,2093
4753,2022-05-14,29,North,5,7706,6605,Offline,1101
4754,2022-09-06,22,South,7,9712,428,Offline,9284
4755,2024-10-17,1,North,5,8438,4699,Offline,3739
4756,2023-07-04,29,South,9,2461,7556,Offline,-5095
4757,2024-06-20,48,East,6,6458,4266,Offline,2192
4758,2024-04-13,5,West,7,3983,1216,Online,2767
4759,2024-02-10,35,East,8,7135,5581,Offline,1554
4760,2022-05-26,10,East,5,9129,5317,Online,3812
4761,2024-06-11,19,North,4,9170,5455,Online,3715
4762,2022-12-10,37,South,8,1282,1550,Offline,-268
4763,2024-11-24,7,West,9,5603,2498,Offline,3105
4764,2023-12-03,46,West,1,4667,4988,Offline,-321
4765,2022-01-01,35,South,3,719,6490,Offline,-5771
4766,2022-06-02,45,North,4,9719,4373,Online,5346
4767,2023-03-05,13,North,7,8529,4087,Offline,4442
4768,2023-05-23,10,North,6,7646,1239,Offline,6407
4769,2023-05-06,2,West,1,789,7103,Online,-6314
4770,2022-12-11,6,North,4,879,2578,Online,-1699
4771,2022-08-09,8,North,6,7386,5958,Offline,1428
4772,2023-12-24,36,West,3,2458,1301,Online,1157
4773,2024-11-14,25,West,2,8757,4072,Offline,4685
4774,2023-06-12,44,East,2,2683,2512,Offline,171
4775,2024-04-20,47,West,4,4274,7167,Online,-2893
4776,2024-12-01,40,South,1,4419,7263,Online,-2844
4777,2023-04-26,7,West,2,6702,1910,Offline,4792
4778,2024-07-18,46,West,2,1277,1927,Offline,-650
4779,2024-05-21,23,North,4,3066,5993,Offline,-2927
4780,2022-12-11,19,East,4,7904,3437,Online,4467
4781,2022-02-14,46,North,1,578,4291,Online,-3713
4782,2022-01-21,22,East,7,2081,1403,Offline,678
4783,2024-12-29,13,North,7,8467,2487,Offline,5980
4784,2024-05-22,21,South,1,8339,6843,Online,1496
4785,2022-02-17,1,North,8,2662,6351,Offline,-3689
4786,2023-07-05,19,North,7,9677,4525,Online,5152
4787,2022-10-14,33,South,7,1985,3332,Offline,-1347
4788,2024-09-28,4,South,6,6245,3113,Online,3132
4789,2024-10-30,42,West,4,3120,2793,Offline,327
4790,2023-06-26,3,North,8,1464,4203,Offline,-2739
4791,2024-01-26,27,South,2,9520,328,Offline,9192
4792,2022-10-01,41,South,7,3173,4359,Online,-1186
4793,2024-08-13,35,West,3,5793,5621,Offline,172
4794,2023-08-23,28,East,3,7759,1560,Offline,6199
4795,2023-01-16,6,South,7,2218,3970,Offline,-1752
4796,2023-04-24,6,South,3,1728,6027,Offline,-4299
4797,2022-01-15,44,North,5,4278,5194,Offline,-916
4798,2023-05-31,23,West,8,2340,5758,Offline,-3418
4799,2022-07-10,33,North,4,997,5818,Online,-4821
4800,2023-09-13,16,East,7,1036,3810,Online,-2774
4801,2022-06-03,24,West,7,3805,2636,Offline,1169
4802,2022-09-29,5,North,2,7624,3623,Offline,4001
4803,2022-05-23,41,South,8,9856,7420,Online,2436
4804,2024-12-28,42,South,9,2471,399,Online,2072
4805,2022-09-04,13,West,6,8087,6335,Offline,1752
4806,2024-02-27,47,South,5,4027,3956,Online,71
4807,2022-03-20,12,North,1,799,4817,Offline,-4018
4808,2023-09-15,5,West,1,2886,7086,Offline,-4200
4809,2023-06-09,37,South,9,4463,993,Online,3470
4810,2024-02-11,31,South,4,5187,5101,Offline,86
4811,2024-07-26,28,East,1,4671,317,Offline,4354
4812,2023-09-09,28,East,3,4359,6914,Offline,-2555
4813,2024-10-28,30,West,6,9605,4009,Offline,5596
4814,2022-03-08,18,East,8,4195,3070,Online,1125
4815,2022-07-10,44,North,2,9612,1330,Online,8282
4816,2024-02-07,27,South,8,7742,6862,Online,880
4817,2023-06-05,35,South,1,6631,4775,Offline,1856
4818,2024-09-16,26,South,2,4117,6951,Online,-2834
4819,2022-09-24,39,West,8,3200,4509,Online,-1309
4820,2023-04-30,49,West,7,1505,7295,Online,-5790
4821,2023-01-11,18,East,5,2201,6954,Offline,-4753
4822,2023-10-15,33,South,2,3802,1919,Offline,1883
4823,2023-07-03,25,South,9,9495,1150,Offline,8345
4824,2022-03-14,31,South,5,3866,2196,Offline,1670
4825,2022-11-04,37,South,8,3662,1275,Offline,2387
4826,2022-07-18,2,South,4,8806,7057,Online,1749
4827,2023-07-26,33,North,9,2637,2816,Online,-179
4828,2024-03-01,39,South,7,5352,4488,Online,864
4829,2022-06-28,43,North,2,530,1815,Offline,-1285
4830,2022-07-16,43,South,3,6448,1425,Online,5023
4831,2024-01-05,32,West,2,2305,792,Online,1513
4832,2022-03-30,18,West,5,6913,7206,Offline,-293
4833,2024-03-09,17,North,2,4069,5904,Offline,-1835
4834,2024-02-27,34,South,5,5810,3336,Offline,2474
4835,2024-01-18,39,West,9,956,2826,Offline,-1870
4836,2022-07-28,7,West,2,948,7320,Online,-6372
4837,2023-05-08,42,South,9,567,6431,Offline,-5864
4838,2023-10-27,35,South,7,4589,466,Offline,4123
4839,2024-11-02,30,West,7,2362,4535,Offline,-2173
4840,2024-05-20,12,South,5,2302,4489,Online,-2187
4841,2024-01-02,35,East,8,8054,7648,Online,406
4842,2023-11-29,11,South,7,8819,875,Online,7944
4843,2023-08-17,44,West,6,6395,7471,Online,-1076
4844,2024-06-04,4,West,2,9959,905,Online,9054
4845,2024-05-01,25,North,6,9734,7856,Offline,1878
4846,2022-11-21,48,East,2,6015,3643,Offline,2372
4847,2024-09-05,32,West,1,4238,2118,Offline,2120
4848,2024-08-13,20,East,9,867,1455,Online,-588
4849,2024-06-12,50,South,5,6701,4979,Offline,1722
4850,2022-05-24,31,West,4,3140,1115,Online,2025
4851,2023-01-19,4,North,8,5407,6323,Online,-916
4852,2022-08-04,38,West,5,558,2940,Offline,-2382
4853,2022-11-20,47,North,7,4756,1835,Offline,2921
4854,2024-11-04,1,East,3,8794,3033,Offline,5761
4855,2022-08-05,3,North,8,5441,1262,Offline,4179
4856,2024-08-08,37,South,8,5007,3334,Online,1673
4857,2022-07-02,22,South,3,1285,5471,Online,-4186
4858,2022-09-27,17,South,9,2946,2347,Online,599
4859,2024-08-02,14,West,8,9648,5709,Offline,3939
4860,2024-05-19,41,South,1,9128,4841,Online,4287
4861,2023-04-12,35,South,8,2865,6680,Offline,-3815
4862,2022-11-01,13,West,4,5201,4160,Online,1041
4863,2022-04-21,35,East,6,7917,1814,Offline,6103
4864,2024-10-10,43,South,9,6066,3651,Online,2415
4865,2022-08-20,2,South,5,9188,1367,Offline,7821
4866,2023-08-18,47,West,7,9714,1181,Offline,8533
4867,2022-06-22,13,East,1,6883,7209,Online,-326
4868,2024-08-30,16,East,9,1989,5332,Offline,-3343
4869,2024-10-27,18,East,6,2834,6344,Online,-3510
4870,2023-06-30,7,West,4,8190,6802,Offline,1388
4871,2023-07-02,45,North,6,3889,7089,Online,-3200
4872,2023-06-02,36,North,5,702,3939,Offline,-3237
4873,2024-07-02,41,South,3,730,1849,Online,-1119
4874,2022-08-03,30,South,7,7547,3037,Online,4510
4875,2022-05-14,42,South,3,3462,4857,Online,-1395
4876,2022-10-12,41,North,2,2827,400,Online,2427
4877,2023-11-17,7,West,4,3284,7135,Offline,-3851
